"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Total_Purchase","Avg_Purchase","Max_Purchase","Min_Purchase","Num_Purchases"
"1000378","F","18-25","0","A","1","1",171592,8171.04761904762,16614,2181,21
"1000379","F","36-45","1","C","4","0",367196,9415.28205128205,19628,1393,39
"1000380","M","26-35","2","C","1","0",699278,8425.03614457831,19435,1834,83
"1000381","M","36-45","17","C","2","0",231970,14498.125,20916,5470,16
"1000382","F","36-45","20","B","0","1",281039,8782.46875,20869,1379,32
"1000383","F","26-35","7","A","4","1",117333,9025.61538461538,19457,1479,13
"1000384","M","26-35","11","B","3","1",169138,9949.29411764706,19668,1612,17
"1000385","M","26-35","6","C","1","0",817197,11509.8169014085,19702,568,71
"1000386","M","26-35","0","A","1","1",1152313,7838.86394557823,20655,346,147
"1000387","F","36-45","7","C","0","0",349531,8128.62790697674,19338,2756,43
"1000388","F","26-35","0","B","3","1",275415,8100.44117647059,16207,928,34
"1000389","M","26-35","6","C","0","0",385578,8966.93023255814,20362,1900,43
"1000390","M","26-35","4","A","0","0",919701,7664.175,23603,961,120
"1000391","M","46-50","11","C","2","1",431469,11661.3243243243,23103,212,37
"1000392","M","18-25","7","A","0","0",2168194,8307.25670498084,20997,572,261
"1000393","M","36-45","17","C","4","0",335223,8380.575,16848,3626,40
"1000394","M","18-25","0","C","1","0",220265,12236.9444444444,16186,8270,18
"1000395","M","18-25","5","A","0","0",65645,6564.5,9857,1861,10
"1000396","M","26-35","1","C","1","0",662042,7275.18681318681,20271,1760,91
"1000397","M","36-45","17","B","2","0",208022,11556.7777777778,19484,5267,18
"1000398","M","26-35","17","B","3","1",1231197,10175.1818181818,20426,749,121
"1000399","F","36-45","6","B","1","1",125042,10420.1666666667,20189,2125,12
"1000400","F","18-25","3","C","2","1",223380,10153.6363636364,20511,1743,22
"1000401","M","18-25","0","B","3","0",415330,10130,23743,1479,41
"1000402","M","26-35","11","B","1","1",1361302,8615.83544303797,20315,2040,158
"1000403","M","18-25","4","A","2","0",1662432,10136.7804878049,20948,950,164
"1000404","M","18-25","4","B","1","0",273580,9770.71428571429,20535,2743,28
"1000405","M","55+","1","C","2","0",201691,7203.25,15592,566,28
"1000406","M","26-35","20","A","3","0",698114,9308.18666666667,20306,1370,75
"1000407","M","18-25","17","C","1","0",136862,9124.13333333333,20668,1909,15
"1000408","M","26-35","11","A","0","0",949035,11298.0357142857,23077,766,84
"1000409","M","18-25","12","B","4","0",1586076,9851.40372670807,21447,404,161
"1000410","F","26-35","1","B","4","0",458378,7769.1186440678,16610,2836,59
"1000411","F","46-50","1","B","0","1",2539033,7296.07183908046,20074,773,348
"1000412","M","36-45","15","A","1","1",2685704,10700.015936255,23429,925,251
"1000413","M","26-35","11","C","0","0",472997,9459.94,19578,2149,50
"1000414","M","26-35","0","C","4","0",273528,7815.08571428571,19124,591,35
"1000415","F","36-45","0","A","2","1",1384714,9050.41830065359,21532,402,153
"1000416","M","46-50","14","C","3","1",349200,10270.5882352941,23419,3465,34
"1000417","F","26-35","0","C","0","1",171561,11437.4,19495,744,15
"1000418","F","26-35","3","B","0","1",381247,11552.9393939394,20493,1748,33
"1000419","M","18-25","3","C","1","0",631637,10527.2833333333,20196,929,60
"1000420","M","36-45","1","A","1","0",404275,10638.8157894737,19608,2806,38
"1000421","F","46-50","3","A","1","1",132729,13272.9,20305,746,10
"1000422","M","55+","17","A","4","0",311925,11552.7777777778,19278,768,27
"1000423","M","18-25","4","A","1","0",218456,6241.6,19703,1850,35
"1000424","M","26-35","17","A","3","0",6379109,9492.72172619048,23733,383,672
"1000425","M","26-35","12","B","1","1",963912,8843.22935779817,20515,1968,109
"1000426","M","18-25","4","A","1","1",1479513,11649.7086614173,23215,2107,127
"1000427","M","36-45","12","A","2","0",127321,10610.0833333333,19167,1373,12
"1000429","M","18-25","0","C","1","0",1918856,9691.19191919192,23082,946,198
"1000430","F","18-25","10","C","1","1",251332,7854.125,19609,1933,32
"1000431","M","18-25","10","B","3","0",442237,10284.5813953488,20575,744,43
"1000432","M","46-50","16","C","1","1",234212,6888.58823529412,19277,768,34
"1000433","M","51-55","6","C","3","1",187847,6957.2962962963,15408,1984,27
"1000434","F","46-50","3","C","1","0",210712,8779.66666666667,16946,2107,24
"1000435","M","26-35","7","A","4","0",900667,13245.1029411765,19638,560,68
"1000436","M","18-25","4","C","1","0",762052,10439.0684931507,23143,758,73
"1000437","M","36-45","17","C","2","1",355255,11101.71875,19687,3038,32
"1000438","M","18-25","11","A","3","0",2701039,8602.03503184713,20950,707,314
"1000439","M","36-45","14","B","3","1",533847,10072.5849056604,20284,1064,53
"1000440","M","55+","1","C","2","1",155100,11078.5714285714,19432,3502,14
"1000441","M","36-45","1","B","1","0",350922,12532.9285714286,19682,2864,28
"1000442","M","26-35","1","A","2","0",2204701,9302.5358649789,20880,941,237
"1000443","M","26-35","3","A","0","1",231241,11562.05,19610,2091,20
"1000444","M","55+","0","A","3","0",617192,8817.02857142857,21098,741,70
"1000445","M","46-50","12","A","1","1",1569947,10063.7628205128,23363,745,156
"1000446","F","51-55","0","C","2","0",310727,10714.724137931,21186,952,29
"1000447","F","46-50","11","A","1","0",167098,9283.22222222222,15975,3488,18
"1000448","M","26-35","17","C","0","0",100832,9166.54545454545,19147,1789,11
"1000449","M","26-35","7","C","3","0",289273,9331.38709677419,19618,1425,31
"1000450","M","46-50","1","C","1","1",256616,9164.85714285714,19158,760,28
"1000451","M","55+","13","C","4","1",1121769,10197.9,23475,744,110
"1000452","M","51-55","17","A","3","1",860138,11782.7123287671,20395,1094,73
"1000453","M","18-25","4","B","1","0",2192001,9873.87837837838,23589,1395,222
"1000454","M","26-35","20","C","2","1",1143089,7938.11805555556,21143,342,144
"1000455","F","36-45","2","A","0","0",123538,10294.8333333333,19356,4170,12
"1000456","M","36-45","0","A","0","0",912512,10139.0222222222,19706,385,90
"1000457","M","18-25","4","B","2","0",1254093,9022.25179856115,20410,577,139
"1000458","M","51-55","16","C","1","1",232568,10111.652173913,20385,2034,23
"1000459","F","18-25","4","A","3","0",130256,8683.73333333333,20427,4199,15
"1000460","M","46-50","18","C","2","0",122823,6464.36842105263,8867,1748,19
"1000461","M","51-55","7","B","0","0",2429394,8866.40145985401,21067,716,274
"1000462","M","18-25","16","C","1","1",934081,9068.74757281553,19686,585,103
"1000463","M","26-35","7","A","4","1",385016,5746.50746268657,19684,696,67
"1000464","F","18-25","4","A","3","0",509284,9094.35714285714,19561,1399,56
"1000465","M","18-25","19","C","2","0",123294,8219.6,20570,763,15
"1000466","M","26-35","5","A","2","0",1105086,9609.44347826087,23663,1856,115
"1000467","F","36-45","3","B","4","1",268778,7073.1052631579,20206,745,38
"1000468","F","0-17","10","B","1","0",162270,9015,19526,4055,18
"1000469","M","36-45","6","B","0","1",274917,10996.68,23625,930,25
"1000470","F","0-17","10","C","2","0",215272,6727.25,16174,808,32
"1000471","M","36-45","7","A","3","0",696526,11608.7666666667,23812,3095,60
"1000473","F","18-25","4","A","1","0",273687,8552.71875,19419,745,32
"1000474","M","26-35","17","B","1","0",1457915,8730.02994011976,20905,575,167
"1000476","M","36-45","0","B","0","0",2382193,10587.5244444444,21154,722,225
"1000477","M","36-45","14","A","1","0",1433868,13276.5555555556,19696,947,108
"1000478","M","51-55","16","A","2","0",245682,9449.30769230769,21233,776,26
"1000479","M","26-35","12","C","0","0",528144,10355.7647058824,19333,591,51
"1000480","F","18-25","4","C","1","0",492511,9120.57407407407,20024,3627,54
"1000481","M","46-50","7","C","2","0",934147,9248.9801980198,19706,578,101
"1000482","M","26-35","14","A","2","1",3387984,8066.62857142857,20576,393,420
"1000483","M","18-25","12","A","4","0",147348,7367.4,16428,1807,20
"1000484","F","0-17","10","A","2","0",165869,9214.94444444445,19696,1444,18
"1000485","M","55+","7","C","2","1",224034,8297.55555555555,16247,3554,27
"1000486","M","55+","0","C","0","0",223191,8927.64,19160,3504,25
"1000487","F","36-45","17","B","0","1",205316,8212.64,20604,1428,25
"1000488","M","26-35","12","B","2","1",132102,9435.85714285714,19139,2148,14
"1000489","M","18-25","4","A","3","1",110421,8493.92307692308,21017,1398,13
"1000490","M","0-17","10","B","1","0",428600,10204.7619047619,19642,1494,42
"1000491","M","18-25","4","C","2","0",97980,10886.6666666667,19425,3892,9
"1000492","M","26-35","12","A","0","0",111812,7454.13333333333,9972,4583,15
"1000493","M","51-55","7","C","1","1",814562,9814,21074,744,83
"1000495","M","18-25","10","A","1","0",281403,11725.125,20540,1439,24
"1000496","M","18-25","4","A","3","0",837106,13079.78125,21000,947,64
"1000497","F","26-35","17","C","0","0",135254,8453.375,20486,1967,16
"1000498","M","36-45","17","A","1","0",763526,8390.3956043956,21204,748,91
"1000499","F","26-35","1","A","1","0",1026005,8769.2735042735,19699,775,117
"1000500","F","18-25","2","A","0","0",332286,6515.41176470588,20561,703,51
"1000501","M","26-35","2","C","4","1",320034,8889.83333333333,20600,1474,36
"1000502","M","36-45","6","B","1","0",123448,9496,19253,2003,13
"1000503","M","36-45","11","C","0","1",157395,11242.5,20638,3793,14
"1000504","M","26-35","2","C","2","0",542744,10437.3846153846,23936,1476,52
"1000505","M","36-45","17","C","2","1",665813,11479.5344827586,19634,1401,58
"1000506","M","26-35","16","C","1","0",424839,9039.12765957447,20343,2129,47
"1000507","F","26-35","0","A","4","1",182769,8703.28571428571,16591,926,21
"1000508","M","26-35","12","B","0","0",813357,10991.3108108108,23683,689,74
"1000509","M","26-35","2","A","0","1",3612124,9144.61772151899,23239,581,395
"1000510","M","18-25","12","C","3","0",742871,12381.1833333333,20116,1371,60
"1000511","F","46-50","4","C","1","1",129493,9249.5,19207,2047,14
"1000512","M","36-45","0","C","1","1",158297,7195.31818181818,20960,561,22
"1000513","M","26-35","0","C","4","0",634681,8136.9358974359,16846,1781,78
"1000514","M","26-35","2","A","1","1",603091,11379.0754716981,23725,3127,53
"1000515","M","26-35","1","A","0","1",798163,10103.3291139241,23867,1391,79
"1000516","F","55+","14","C","2","0",1159511,7529.29220779221,19670,567,154
"1000517","F","26-35","14","A","1","0",742936,8347.59550561798,18437,696,89
"1000518","F","36-45","12","C","4","0",1334126,10184.1679389313,23611,1463,131
"1000519","F","36-45","14","C","4","1",213345,7901.66666666667,15329,2159,27
"1000520","F","36-45","20","A","2","0",1473289,9150.86335403727,23347,566,161
"1000521","M","55+","7","A","2","0",239233,10401.4347826087,20341,798,23
"1000522","M","26-35","12","C","1","0",354616,11820.5333333333,19656,586,30
"1000523","M","51-55","7","A","1","1",586604,12480.9361702128,23854,2144,47
"1000524","M","18-25","0","A","0","0",5052874,9357.17407407407,23728,384,540
"1000525","M","36-45","6","C","2","0",245538,10230.75,19572,1384,24
"1000526","M","46-50","17","C","1","1",424002,15142.9285714286,20295,11388,28
"1000527","F","26-35","2","B","2","1",84796,8479.6,10049,7063,10
"1000529","M","36-45","12","C","1","0",724252,12070.8666666667,23567,218,60
"1000530","M","26-35","2","A","1","1",721232,11632.7741935484,21353,2805,62
"1000531","F","18-25","14","B","0","0",3563546,7455.11715481172,20484,212,478
"1000532","M","26-35","7","C","2","0",188041,11752.5625,21452,1406,16
"1000533","M","26-35","12","A","1","0",2839978,9044.51592356688,21340,559,314
"1000534","M","26-35","15","B","3","1",513007,10260.14,23786,1737,50
"1000535","M","36-45","6","B","3","1",100277,9116.09090909091,20157,1029,11
"1000536","M","26-35","20","C","1","0",1338282,11438.3076923077,21329,774,117
"1000538","M","55+","16","C","2","1",373741,13347.8928571429,19537,5235,28
"1000539","M","26-35","2","C","4","0",915175,13458.4558823529,19540,5401,68
"1000540","M","18-25","1","B","1","0",225022,9783.5652173913,20246,2196,23
"1000541","F","18-25","4","C","3","0",944066,8741.35185185185,20374,803,108
"1000543","M","26-35","5","B","4","1",3586934,10518.8680351906,23596,748,341
"1000544","M","36-45","12","B","2","0",471516,10032.2553191489,21200,370,47
"1000545","M","36-45","17","C","2","0",146072,8115.11111111111,13224,753,18
"1000546","F","26-35","0","B","0","0",864929,6975.23387096774,23756,569,124
"1000547","M","36-45","12","B","3","0",533495,11350.9574468085,19519,775,47
"1000548","F","36-45","16","C","1","1",583460,8455.94202898551,21079,2970,69
"1000549","M","26-35","6","A","3","0",6155301,9992.37175324675,23852,749,616
"1000550","M","46-50","8","B","1","1",5207841,9716.12126865672,23338,561,536
"1000551","M","36-45","20","A","4","1",1139098,8564.64661654135,20462,763,133
"1000552","M","51-55","18","C","3","1",666638,10581.5555555556,20912,751,63
"1000553","M","26-35","2","B","1","0",271381,7334.62162162162,15934,1800,37
"1000554","M","26-35","12","C","0","1",124253,7765.8125,16784,3571,16
"1000555","M","18-25","4","B","4","0",274651,10172.2592592593,20623,570,27
"1000556","F","26-35","9","B","4","0",1042152,8205.92125984252,19677,751,127
"1000557","M","55+","1","A","3","0",333930,12367.7777777778,19596,2775,27
"1000559","F","26-35","7","C","1","0",96405,9640.5,20649,2011,10
"1000560","M","46-50","15","C","1","1",1087742,14126.5194805195,23246,2068,77
"1000561","F","18-25","14","C","3","1",156592,8699.55555555555,20353,2099,18
"1000562","M","36-45","20","C","2","0",237687,13981.5882352941,19621,3520,17
"1000563","M","26-35","4","A","3","0",1529779,8180.63636363636,19463,189,187
"1000564","M","46-50","1","C","1","0",190552,9527.6,19645,1722,20
"1000565","M","26-35","16","B","0","0",100653,7742.53846153846,16512,2805,13
"1000566","M","26-35","17","A","3","0",2063932,7505.20727272727,20475,386,275
"1000567","M","36-45","20","C","3","0",663900,16192.6829268293,19556,5221,41
"1000568","F","51-55","17","C","1","1",186884,12458.9333333333,20029,770,15
"1000569","F","18-25","4","C","3","1",577592,7501.1948051948,19261,1926,77
"1000570","M","26-35","4","A","4","0",1182608,8447.2,20566,1416,140
"1000571","M","51-55","5","C","3","1",783906,11700.0895522388,23233,562,67
"1000572","M","18-25","4","A","0","0",60660,6740,15509,1847,9
"1000573","F","36-45","2","B","0","0",216145,9824.77272727273,20214,930,22
"1000574","M","26-35","19","C","4","1",132332,12030.1818181818,20601,2026,11
"1000575","M","26-35","12","B","0","1",1060271,11400.7634408602,19610,759,93
"1000576","F","46-50","15","C","1","1",369795,10876.3235294118,19311,1809,34
"1000577","M","36-45","0","A","3","0",976966,11914.2195121951,20454,940,82
"1000578","M","18-25","17","C","3","0",132148,12013.4545454545,20552,5396,11
"1000579","M","26-35","5","C","2","0",362178,9788.5945945946,19645,774,37
"1000580","M","0-17","10","C","1","0",260686,10861.9166666667,19596,1791,24
"1000581","M","51-55","14","C","1","1",266557,8598.61290322581,15888,2068,31
"1000582","M","18-25","4","C","4","0",486957,10821.2666666667,20684,4226,45
"1000583","F","26-35","0","A","4","0",981513,9914.27272727273,23649,932,99
"1000584","F","26-35","0","B","1","0",236499,11824.95,20398,5205,20
"1000585","M","18-25","1","A","1","0",844717,10301.4268292683,21319,560,82
"1000586","M","36-45","14","C","3","1",245540,15346.25,23237,5352,16
"1000587","M","26-35","20","B","3","0",1323994,6824.71134020619,20979,1725,194
"1000588","F","26-35","11","B","1","0",2286233,9293.63008130081,23533,556,246
"1000589","M","18-25","2","A","1","0",157733,9278.41176470588,19541,1932,17
"1000590","F","36-45","6","C","1","0",954677,9944.55208333333,21062,2082,96
"1000591","M","26-35","0","C","1","0",1025943,7953.04651162791,23874,567,129
"1000592","M","18-25","0","A","1","1",234872,16776.5714285714,20282,6957,14
"1000593","F","51-55","1","C","4","0",387078,7741.56,16313,4083,50
"1000594","F","55+","13","B","3","0",669563,7877.21176470588,19426,204,85
"1000595","M","26-35","7","A","1","0",524416,9534.83636363636,20355,2069,55
"1000596","F","26-35","1","C","2","1",163598,7436.27272727273,15530,2068,22
"1000597","M","36-45","12","C","3","1",313691,10456.3666666667,23865,2801,30
"1000598","M","36-45","7","C","1","1",160180,9422.35294117647,15590,3043,17
"1000599","M","51-55","6","A","3","1",145978,9731.86666666667,20610,2977,15
"1000600","M","36-45","17","C","0","1",138687,8667.9375,20888,1743,16
"1000601","F","18-25","20","B","3","1",1606120,7834.73170731707,20478,559,205
"1000602","F","55+","6","C","2","0",912155,10484.5402298851,23633,214,87
"1000603","F","26-35","6","C","1","1",364637,10418.2,19272,2070,35
"1000604","M","46-50","17","C","2","1",1756513,10645.5333333333,19671,580,165
"1000605","F","18-25","4","C","0","0",683895,11030.564516129,23368,941,62
"1000606","F","0-17","10","C","2","0",180148,9007.4,19442,2166,20
"1000607","M","26-35","0","C","2","1",116019,11601.9,20035,3994,10
"1000608","M","18-25","4","C","3","1",710739,8076.57954545455,19550,385,88
"1000609","M","26-35","7","B","1","0",418486,15499.4814814815,19706,741,27
"1000610","M","26-35","4","B","1","0",660378,9711.44117647059,23047,772,68
"1000611","M","36-45","0","C","1","0",770550,10852.8169014085,20602,2178,71
"1000612","M","51-55","7","C","1","0",291274,10787.9259259259,20528,3706,27
"1000613","M","36-45","20","C","1","1",398809,8485.29787234042,20645,1956,47
"1000615","M","51-55","17","C","3","0",663430,13539.387755102,23359,5155,49
"1000616","M","26-35","7","B","2","0",304176,11699.0769230769,20503,1426,26
"1000617","F","26-35","7","C","1","0",138586,9239.06666666667,19317,751,15
